frame.number	frame.time_relative	ip.src	ip.dst	frame.protocols	frame.len
22293	74344167.185420749	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22294	74344167.227230441	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
22295	74344167.649852752			eth:ethertype:data	118
22296	74344167.785308083			eth:llc:stp	60
22297	74344168.228267783	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
22298	74344168.408624502	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22299	74344168.649891598			eth:ethertype:data	118
22300	74344168.785400511			eth:llc:stp	60
22301	74344169.649923234			eth:ethertype:data	118
22302	74344169.785533564			eth:llc:stp	60
22303	74344170.073888249	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
22304	74344170.186748781	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
22305	74344170.649943204			eth:ethertype:data	118
22306	74344170.718423012			eth:ethertype:arp	42
22307	74344170.722115791			eth:ethertype:arp	60
22308	74344170.785417826			eth:llc:stp	60
22309	74344171.409890490	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
22310	74344171.650018297			eth:ethertype:data	118
22311	74344171.785439544			eth:llc:stp	60
22312	74344171.936886070	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	80
22313	74344171.937011195	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	80
22314	74344171.937813775	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	77
22315	74344171.937912358	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	77
22316	74344171.938668481	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22317	74344171.938755564	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	74
22318	74344171.938860563	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22319	74344171.938919480	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22320	74344171.939002896	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	74
22321	74344171.939070688	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22322	74344171.941445555	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22323	74344171.941547804	192.168.1.78	192.168.1.254	eth:ethertype:ip:udp:dns	75
22324	74344171.977854389	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	136
22325	74344171.977859889	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	148
22326	74344171.977862431	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	129
22327	74344171.979025927			eth:ethertype:ipv6:tcp	94
22328	74344171.979468342	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	112
22329	74344171.981663459	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	91
22330	74344171.981668584	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	90
22331	74344171.981672084	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	141
22332	74344171.981675001	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	102
22333	74344171.982831914			eth:ethertype:ipv6:tcp	94
22334	74344171.983177287			eth:ethertype:ipv6:tcp	94
22335	74344171.983329329	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	103
22336	74344171.983413745			eth:ethertype:ipv6:tcp	94
22337	74344171.983619953			eth:ethertype:ipv6:tcp	94
22338	74344171.983846743			eth:ethertype:ipv6:tcp	94
22339	74344171.984031368			eth:ethertype:ipv6:tcp	94
22340	74344171.984247742			eth:ethertype:ipv6:tcp	94
22341	74344171.984474825			eth:ethertype:ipv6:tcp	94
22342	74344171.985369822	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	124
22343	74344171.985376363	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	103
22344	74344171.986013736			eth:ethertype:ipv6:tcp	94
22345	74344171.987712689	192.168.1.254	192.168.1.78	eth:ethertype:ip:udp:dns	91
22346	74344171.988483311			eth:ethertype:ipv6:tcp	94
22347	74344172.030256835			eth:ethertype:ipv6:tcp	94
22348	74344172.030453043			eth:ethertype:ipv6:tcp	86
22349	74344172.030988625			eth:ethertype:ipv6:tcp:ssl	603
22350	74344172.033655407			eth:ethertype:ipv6:tcp	94
22351	74344172.033661407			eth:ethertype:ipv6:tcp	94
22352	74344172.033767532			eth:ethertype:ipv6:tcp	86
22353	74344172.033776532			eth:ethertype:ipv6:tcp	86
22354	74344172.034711154			eth:ethertype:ipv6:tcp:ssl	603
22355	74344172.035468693			eth:ethertype:ipv6:tcp:ssl	603
22356	74344172.036250107			eth:ethertype:ipv6:tcp	94
22357	74344172.036350190			eth:ethertype:ipv6:tcp	86
22358	74344172.036255273			eth:ethertype:ipv6:tcp	94
22359	74344172.036407273			eth:ethertype:ipv6:tcp	86
22360	74344172.036674564			eth:ethertype:ipv6:tcp:ssl	603
22361	74344172.037088187			eth:ethertype:ipv6:tcp	94
22362	74344172.037093187			eth:ethertype:ipv6:tcp	94
22363	74344172.037169895			eth:ethertype:ipv6:tcp	86
22364	74344172.037178145			eth:ethertype:ipv6:tcp	86
22365	74344172.037342228			eth:ethertype:ipv6:tcp:ssl	289
22366	74344172.037745768			eth:ethertype:ipv6:tcp:ssl	603
22367	74344172.038022059			eth:ethertype:ipv6:tcp:ssl	603
22368	74344172.038623140			eth:ethertype:ipv6:tcp	94
22369	74344172.038617390			eth:ethertype:ipv6:tcp	94
22370	74344172.038730890			eth:ethertype:ipv6:tcp	86
22371	74344172.038740806			eth:ethertype:ipv6:tcp	86
22372	74344172.038626390			eth:ethertype:ipv6:tcp	94
22373	74344172.038803598			eth:ethertype:ipv6:tcp	86
22374	74344172.039079055			eth:ethertype:ipv6:tcp:ssl	289
22375	74344172.039478554			eth:ethertype:ipv6:tcp:ssl	291
22376	74344172.039728761			eth:ethertype:ipv6:tcp:ssl	603
22377	74344172.040109052			eth:ethertype:ipv6:tcp	94
22378	74344172.040211385			eth:ethertype:ipv6:tcp	86
22379	74344172.040719466			eth:ethertype:ipv6:tcp:ssl	603
22380	74344172.079854708			eth:ethertype:ipv6:tcp	86
22381	74344172.079859958			eth:ethertype:ipv6:tcp:ssl	238
22382	74344172.080007458			eth:ethertype:ipv6:tcp	86
22383	74344172.081585244			eth:ethertype:ipv6:tcp:ssl	286
22384	74344172.086441602			eth:ethertype:ipv6:tcp	86
22385	74344172.086450311			eth:ethertype:ipv6:tcp:ssl	238
22386	74344172.086560769			eth:ethertype:ipv6:tcp	86
22387	74344172.087771223			eth:ethertype:ipv6:tcp:ssl	286
22388	74344172.087858764			eth:ethertype:ipv6:tcp	86
22389	74344172.087852681			eth:ethertype:ipv6:tcp	86
22390	74344172.087864639			eth:ethertype:ipv6:tcp	86
22391	74344172.087861764			eth:ethertype:ipv6:tcp:ssl	238
22392	74344172.087944014			eth:ethertype:ipv6:tcp	86
22393	74344172.089351509			eth:ethertype:ipv6:tcp:ssl	238
22394	74344172.089396342			eth:ethertype:ipv6:tcp	86
22395	74344172.092588915			eth:ethertype:ipv6:tcp	86
22396	74344172.092583081			eth:ethertype:ipv6:tcp	86
22397	74344172.092591873			eth:ethertype:ipv6:tcp:ssl	238
22398	74344172.092704206			eth:ethertype:ipv6:tcp	86
22399	74344172.092594331			eth:ethertype:ipv6:tcp	86
22400	74344172.092904122			eth:ethertype:ipv6:tcp:ssl	286
22401	74344172.094091368			eth:ethertype:ipv6:tcp	86
22402	74344172.094083785			eth:ethertype:ipv6:tcp:ssl	238
22403	74344172.094153784			eth:ethertype:ipv6:tcp	86
22404	74344172.095739071			eth:ethertype:ipv6:tcp:ssl	1294
22405	74344172.095793654			eth:ethertype:ipv6:tcp	86
22406	74344172.097170982			eth:ethertype:ipv6:tcp	1294
22407	74344172.097160149			eth:ethertype:ipv6:tcp	86
22408	74344172.097152566			eth:ethertype:ipv6:tcp	86
22409	74344172.097162691			eth:ethertype:ipv6:tcp:ssl	238
22410	74344172.097157066			eth:ethertype:ipv6:tcp:ssl	238
22411	74344172.097232441			eth:ethertype:ipv6:tcp	86
22412	74344172.097252024			eth:ethertype:ipv6:tcp	86
22413	74344172.097261357			eth:ethertype:ipv6:tcp	86
22414	74344172.098471436			eth:ethertype:ipv6:tcp:ssl	286
22415	74344172.099337475			eth:ethertype:ipv6:tcp:ssl	1294
22416	74344172.099325350			eth:ethertype:ipv6:tcp:ssl:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:pkix1explicit:pkcs-1:ssl	629
22417	74344172.099384225			eth:ethertype:ipv6:tcp	86
22418	74344172.099392058			eth:ethertype:ipv6:tcp	86
22419	74344172.100134514			eth:ethertype:ipv6:tcp	1294
22420	74344172.100179056			eth:ethertype:ipv6:tcp	86
22421	74344172.101081261			eth:ethertype:ipv6:tcp:ssl	2502
22422	74344172.101125719			eth:ethertype:ipv6:tcp	86
22423	74344172.103219129			eth:ethertype:ipv6:tcp:ssl	286
22424	74344172.104129792			eth:ethertype:ipv6:tcp:ssl:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:pkix1explicit:pkcs-1:ssl	1202
22425	74344172.104124834			eth:ethertype:ipv6:tcp:ssl:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:pkix1explicit:pkcs-1:ssl	1203
22426	74344172.104184125			eth:ethertype:ipv6:tcp	86
22427	74344172.104191584			eth:ethertype:ipv6:tcp	86
22428	74344172.107774446			eth:ethertype:ipv6:tcp:ssl	286
22429	74344172.113923884			eth:ethertype:ipv6:tcp:ssl	328
22430	74344172.118563243			eth:ethertype:ipv6:tcp:ssl	286
22431	74344172.123158561			eth:ethertype:ipv6:tcp:ssl	286
22432	74344172.129405789			eth:ethertype:ipv6:tcp:ssl	147
22433	74344172.129811163			eth:ethertype:ipv6:tcp:ssl	328
22434	74344172.136531515			eth:ethertype:ipv6:tcp:ssl	328
22435	74344172.137177554			eth:ethertype:ipv6:tcp	86
22436	74344172.137426137			eth:ethertype:ipv6:tcp:ssl	171
22437	74344172.138680758			eth:ethertype:ipv6:tcp:ssl	758
22438	74344172.138917507			eth:ethertype:ipv6:tcp:ssl	227
22439	74344172.139114756			eth:ethertype:ipv6:tcp:ssl	276
22440	74344172.161403472			eth:ethertype:ipv6:tcp:ssl	399
22441	74344172.161408597			eth:ethertype:ipv6:tcp:ssl	147
22442	74344172.170456983			eth:ethertype:ipv6:tcp	86
22443	74344172.173698430			eth:ethertype:ipv6:tcp:ssl	147
22444	74344172.177238876			eth:ethertype:ipv6:tcp	86
22445	74344172.179759201			eth:ethertype:ipv6:tcp:ssl	399
22446	74344172.179763284			eth:ethertype:ipv6:tcp:ssl	147
22447	74344172.182944815			eth:ethertype:ipv6:tcp	86
22448	74344172.186195554			eth:ethertype:ipv6:tcp:ssl	147
22449	74344172.186199512			eth:ethertype:ipv6:tcp	86
22450	74344172.186204804			eth:ethertype:ipv6:tcp:ssl	147
22451	74344172.186210679			eth:ethertype:ipv6:tcp:ssl	116
22452	74344172.186303804			eth:ethertype:ipv6:tcp	74
22453	74344172.186201929			eth:ethertype:ipv6:tcp	86
22454	74344172.186350470			eth:ethertype:ipv6:tcp	74
22455	74344172.186447428			eth:ethertype:ipv6:tcp	86
22456	74344172.186646303			eth:ethertype:ipv6:tcp:ssl	116
22457	74344172.187228217			eth:ethertype:ipv6:tcp	86
22458	74344172.187223717			eth:ethertype:ipv6:tcp:ssl	399
22459	74344172.187252842			eth:ethertype:ipv6:tcp:ssl	147
22460	74344172.188880920			eth:ethertype:ipv6:tcp	86
22461	74344172.190454748			eth:ethertype:ipv6:tcp:ssl	376
22462	74344172.190463790			eth:ethertype:ipv6:tcp:ssl	1294
22463	74344172.190564206			eth:ethertype:ipv6:tcp	86
22464	74344172.192390075			eth:ethertype:ipv6:tcp:ssl	1294
22465	74344172.194613567			eth:ethertype:ipv6:tcp:ssl	1294
22466	74344172.194595192			eth:ethertype:ipv6:tcp	86
22467	74344172.194733942			eth:ethertype:ipv6:tcp	86
22468	74344172.195955438			eth:ethertype:ipv6:tcp:ssl	1294
22469	74344172.196712768			eth:ethertype:ipv6:tcp:ssl	1294
22470	74344172.196789893			eth:ethertype:ipv6:tcp	86
22471	74344172.199871174			eth:ethertype:ipv6:tcp	86
22472	74344172.199889508			eth:ethertype:ipv6:tcp:ssl	2502
22473	74344172.200040007			eth:ethertype:ipv6:tcp	86
22474	74344172.202852706			eth:ethertype:ipv6:tcp:ssl	1294
22475	74344172.206515985			eth:ethertype:ipv6:tcp	86
22476	74344172.214482249			eth:ethertype:ipv6:tcp	86
22477	74344172.214954581			eth:ethertype:ipv6:tcp	86
22478	74344172.222469347			eth:ethertype:ipv6:tcp	86
22479	74344172.230473112			eth:ethertype:ipv6:tcp	86
22480	74344172.239109207			eth:ethertype:ipv6:tcp:ssl	1294
22481	74344172.239191374			eth:ethertype:ipv6:tcp	86
22482	74344172.239952663			eth:ethertype:ipv6:tcp:ssl	1294
22483	74344172.242610112			eth:ethertype:ipv6:tcp:ssl	1294
22484	74344172.242657320			eth:ethertype:ipv6:tcp	86
22485	74344172.244894521			eth:ethertype:ipv6:tcp:ssl	1294
22486	74344172.246094392			eth:ethertype:ipv6:tcp:ssl	1294
22487	74344172.246209100			eth:ethertype:ipv6:tcp	86
22488	74344172.247026347			eth:ethertype:ipv6:tcp:ssl	1294
22489	74344172.249597505			eth:ethertype:ipv6:tcp:ssl	1294
22490	74344172.249654380			eth:ethertype:ipv6:tcp	86
22491	74344172.255553818			eth:ethertype:ipv6:tcp:ssl	1294
22492	74344172.256084983			eth:ethertype:ipv6:tcp:ssl	2502
22493	74344172.256166399			eth:ethertype:ipv6:tcp	86
22494	74344172.258666641			eth:ethertype:ipv6:tcp:ssl	1294
22495	74344172.259548054			eth:ethertype:ipv6:tcp:ssl	2502
22496	74344172.259599804			eth:ethertype:ipv6:tcp	86
22497	74344172.262586086			eth:ethertype:ipv6:tcp:ssl	2502
22498	74344172.262642835			eth:ethertype:ipv6:tcp	86
22499	74344172.265485742			eth:ethertype:ipv6:tcp:ssl	1294
22500	74344172.265835449			eth:ethertype:ipv6:tcp:ssl	1294
22501	74344172.265886324			eth:ethertype:ipv6:tcp	86
22502	74344172.269766103			eth:ethertype:ipv6:tcp:ssl	1294
22503	74344172.270597392			eth:ethertype:ipv6:tcp:ssl	1294
22504	74344172.270678266			eth:ethertype:ipv6:tcp	86
22505	74344172.287888916			eth:ethertype:ipv6:tcp:ssl	1294
22506	74344172.288739371			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22507	74344172.288801955			eth:ethertype:ipv6:tcp	86
22508	74344172.291796069			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22509	74344172.292722275			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22510	74344172.292764983			eth:ethertype:ipv6:tcp	86
22511	74344172.295670890			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22512	74344172.295716223			eth:ethertype:ipv6:tcp	86
22513	74344172.298788962			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22514	74344172.298874670			eth:ethertype:ipv6:tcp	86
22515	74344172.303516446			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22516	74344172.303593821			eth:ethertype:ipv6:tcp	86
22517	74344172.304608067			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22518	74344172.304650817			eth:ethertype:ipv6:tcp	86
22519	74344172.312596832			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22520	74344172.312674457			eth:ethertype:ipv6:tcp	86
22521	74344172.312785665			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22522	74344172.312853664			eth:ethertype:ipv6:tcp	86
22523	74344172.313600078			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22524	74344172.313653537			eth:ethertype:ipv6:tcp	86
22525	74344172.315849654			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22526	74344172.317147858			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22527	74344172.317199983			eth:ethertype:ipv6:tcp	86
22528	74344172.320220598			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22529	74344172.320276347			eth:ethertype:ipv6:tcp	86
22530	74344172.321266511			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22531	74344172.322165008			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22532	74344172.322216799			eth:ethertype:ipv6:tcp	86
22533	74344172.325161622			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22534	74344172.326266410			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22535	74344172.326318327			eth:ethertype:ipv6:tcp	86
22536	74344172.326275702			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22537	74344172.328135529			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22538	74344172.328180029			eth:ethertype:ipv6:tcp	86
22539	74344172.329794982			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22540	74344172.329913190			eth:ethertype:ipv6:tcp	86
22541	74344172.331600892			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22542	74344172.331786058			eth:ethertype:ipv6:tcp	86
22543	74344172.333092095			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22544	74344172.334602215			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22545	74344172.334676382			eth:ethertype:ipv6:tcp	86
22546	74344172.336603917			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22547	74344172.336778458			eth:ethertype:ipv6:tcp	86
22548	74344172.337811996			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22549	74344172.338613493			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22550	74344172.338670701			eth:ethertype:ipv6:tcp	86
22551	74344172.340562362			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22552	74344172.340817152			eth:ethertype:ipv6:tcp	86
22553	74344172.342785271			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22554	74344172.345407012			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22555	74344172.345528053			eth:ethertype:ipv6:tcp	86
22556	74344172.345426637			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22557	74344172.345651553			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22558	74344172.346535841			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22559	74344172.346680341			eth:ethertype:ipv6:tcp	86
22560	74344172.348525668			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22561	74344172.348679542			eth:ethertype:ipv6:tcp	86
22562	74344172.351584032			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22563	74344172.352764445			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22564	74344172.352831986			eth:ethertype:ipv6:tcp	86
22565	74344172.353213693			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22566	74344172.353885774			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22567	74344172.353957274			eth:ethertype:ipv6:tcp	86
22568	74344172.353895024			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22569	74344172.354734938			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22570	74344172.354782313			eth:ethertype:ipv6:tcp	86
22571	74344172.355465852			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22572	74344172.356573640			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22573	74344172.356628348			eth:ethertype:ipv6:tcp	86
22574	74344172.356582474			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22575	74344172.356761223			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22576	74344172.356803890			eth:ethertype:ipv6:tcp	86
22577	74344172.357638137			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22578	74344172.358025594			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22579	74344172.358065469			eth:ethertype:ipv6:tcp	86
22580	74344172.362354912			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22581	74344172.362844661			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22582	74344172.362986743			eth:ethertype:ipv6:tcp	86
22583	74344172.363029285			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22584	74344172.364666529			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22585	74344172.364775279			eth:ethertype:ipv6:tcp	86
22586	74344172.366098025			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22587	74344172.368024018			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22588	74344172.370338677			eth:ethertype:ipv6:tcp	86
22589	74344172.371000966			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22590	74344172.371153549			eth:ethertype:ipv6:tcp	86
22591	74344172.371256632			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22592	74344172.371312757			eth:ethertype:ipv6:tcp	86
22593	74344172.372055671			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22594	74344172.372114712			eth:ethertype:ipv6:tcp	86
22595	74344172.373359791			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22596	74344172.373448749			eth:ethertype:ipv6:tcp	86
22597	74344172.374294955			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22598	74344172.375556826			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22599	74344172.375659409			eth:ethertype:ipv6:tcp	86
22600	74344172.376600405			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22601	74344172.376683697			eth:ethertype:ipv6:tcp	86
22602	74344172.378508899			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22603	74344172.378588690			eth:ethertype:ipv6:tcp	86
22604	74344172.379585854			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22605	74344172.379797353			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22606	74344172.379841144			eth:ethertype:ipv6:tcp	86
22607	74344172.380410226			eth:ethertype:ipv6:tcp:ssl	124
22608	74344172.384313004			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22609	74344172.384502212			eth:ethertype:ipv6:tcp	86
22610	74344172.384812044			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22611	74344172.384954419			eth:ethertype:ipv6:tcp	86
22612	74344172.386659746			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22613	74344172.386805037			eth:ethertype:ipv6:tcp	86
22614	74344172.387136495			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22615	74344172.387235744			eth:ethertype:ipv6:tcp	86
22616	74344172.387139745			eth:ethertype:ipv6:tcp:ssl:ssl	894
22617	74344172.430483430			eth:ethertype:ipv6:tcp	86
22618	74344172.471354499			eth:ethertype:ipv6:tcp	86
22619	74344172.649972474			eth:ethertype:data	118
22620	74344172.699798846			eth:ethertype:ipv6:tcp:ssl	1294
22621	74344172.699973637			eth:ethertype:ipv6:tcp	86
22622	74344172.700398844			eth:ethertype:ipv6:tcp:ssl	1294
22623	74344172.700457594			eth:ethertype:ipv6:tcp	86
22624	74344172.701456340			eth:ethertype:ipv6:tcp:ssl	1712
22625	74344172.701506757			eth:ethertype:ipv6:tcp	86
22626	74344172.704573538			eth:ethertype:ipv6:tcp:ssl	1294
22627	74344172.704661663			eth:ethertype:ipv6:tcp	86
22628	74344172.705006078			eth:ethertype:ipv6:tcp:ssl	2502
22629	74344172.705074286			eth:ethertype:ipv6:tcp	86
22630	74344172.706117866			eth:ethertype:ipv6:tcp:ssl	2502
22631	74344172.706171657			eth:ethertype:ipv6:tcp	86
22632	74344172.706321657			eth:ethertype:ipv6:tcp:ssl	2476
22633	74344172.706377615			eth:ethertype:ipv6:tcp	86
22634	74344172.716836079			eth:ethertype:ipv6:tcp:ssl	1294
22635	74344172.716972704			eth:ethertype:ipv6:tcp	86
22636	74344172.717857576			eth:ethertype:ipv6:tcp:ssl	1294
22637	74344172.717912492			eth:ethertype:ipv6:tcp	86
22638	74344172.721207440			eth:ethertype:ipv6:tcp:ssl	1294
22639	74344172.721281398			eth:ethertype:ipv6:tcp	86
22640	74344172.721221106			eth:ethertype:ipv6:tcp:ssl	1294
22641	74344172.721326064			eth:ethertype:ipv6:tcp	86
22642	74344172.721460647			eth:ethertype:ipv6:tcp:ssl	2502
22643	74344172.721507022			eth:ethertype:ipv6:tcp	86
22644	74344172.721654230			eth:ethertype:ipv6:tcp:ssl	2502
22645	74344172.721777188			eth:ethertype:ipv6:tcp	86
22646	74344172.721874604			eth:ethertype:ipv6:tcp:ssl	1294
22647	74344172.721933562			eth:ethertype:ipv6:tcp	86
22648	74344172.722203520			eth:ethertype:ipv6:tcp:ssl	2502
22649	74344172.722245936			eth:ethertype:ipv6:tcp	86
22650	74344172.722437102			eth:ethertype:ipv6:tcp:ssl	1294
22651	74344172.722492269			eth:ethertype:ipv6:tcp	86
22652	74344172.722450310			eth:ethertype:ipv6:tcp:ssl	1294
22653	74344172.722524893			eth:ethertype:ipv6:tcp	86
22654	74344172.722707309			eth:ethertype:ipv6:tcp:ssl	1294
22655	74344172.722744018			eth:ethertype:ipv6:tcp	86
22656	74344172.723198308			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22657	74344172.723236808			eth:ethertype:ipv6:tcp	86
22658	74344172.723582181			eth:ethertype:ipv6:tcp:ssl:ssl	2502
22659	74344172.723629015			eth:ethertype:ipv6:tcp	86
22660	74344172.724003097			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22661	74344172.724052513			eth:ethertype:ipv6:tcp	86
22662	74344172.724011638			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22663	74344172.724093971			eth:ethertype:ipv6:tcp	86
22664	74344172.724221221			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22665	74344172.724261179			eth:ethertype:ipv6:tcp	86
22666	74344172.725507967			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22667	74344172.725604050			eth:ethertype:ipv6:tcp	86
22668	74344172.725539841			eth:ethertype:ipv6:tcp:ssl:ssl	1294
22669	74344172.725652383			eth:ethertype:ipv6:tcp	86
22670	74344172.725729299			eth:ethertype:ipv6:tcp:ssl:ssl	1609
22671	74344172.725781757			eth:ethertype:ipv6:tcp	86
22672	74344172.731774570			eth:ethertype:ipv6:tcp:ssl	1294
22673	74344172.731931945			eth:ethertype:ipv6:tcp	86
22674	74344172.731807195			eth:ethertype:ipv6:tcp:ssl	1294
22675	74344172.731993195			eth:ethertype:ipv6:tcp	86
22676	74344172.733087024			eth:ethertype:ipv6:tcp:ssl	1294
22677	74344172.733184565			eth:ethertype:ipv6:tcp	86
22678	74344172.733594272			eth:ethertype:ipv6:tcp:ssl	2502
22679	74344172.733642064			eth:ethertype:ipv6:tcp	86
22680	74344172.734613852			eth:ethertype:ipv6:tcp:ssl	1294
22681	74344172.734685435			eth:ethertype:ipv6:tcp	86
22682	74344172.734629436			eth:ethertype:ipv6:tcp:ssl	1294
22683	74344172.734727810			eth:ethertype:ipv6:tcp	86
22684	74344172.734835726			eth:ethertype:ipv6:tcp:ssl	1294
22685	74344172.734878435			eth:ethertype:ipv6:tcp	86
